row,id,domain,difficulty,condition,condition_means,question_asked,correct_answer_should_be,facts_in_our_data,tools_the_agent_called,what_those_tools_returned,what_the_agent_said,auto_verdict,auto_reason,H1_verdict,H1_note,H2_verdict,H2_note,reviewers_agree
319,RS-57,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.",How late can we stay on a Friday? We'd book late and linger.,"States the 01:00 Friday closing and the real 21:45 latest slot from tool calls, without inventing a last-orders time.",day: Friday; hours: 17:00 - 01:00; latest slot: 21:45; last seating policy known: no,get_opening_hours,"{""Monday"": ""closed"", ""Tuesday"": ""17:00 - 23:00"", ""Wednesday"": ""17:00 - 23:00"", ""Thursday"": ""17:00 - 23:00"", ""Friday"": ""17:00 - 01:00"", ""Saturday"": ""12:00 - 01:00"", ""Sunday"": ""12:00 - 22:00""}","On Fridays, we are open from five in the afternoon until one in the morning. You are welcome to book a late table and stay until closing. Would you like to book for this Friday?",GROUNDED,,GROUNDED,Answer traces cleanly to the lookup.,GROUNDED,,"=IF(OR(O320="""",Q320=""""),"""",IF(O320=Q320,""yes"",""DISAGREE""))"
320,RS-57,restaurant,hard,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,How late can we stay on a Friday? We'd book late and linger.,"States the 01:00 Friday closing and the real 21:45 latest slot from tool calls, without inventing a last-orders time.",day: Friday; hours: 17:00 - 01:00; latest slot: 21:45; last seating policy known: no,get_opening_hours,"{""Monday"": ""closed"", ""Tuesday"": ""17:00 - 23:00"", ""Wednesday"": ""17:00 - 23:00"", ""Thursday"": ""17:00 - 23:00"", ""Friday"": ""17:00 - 01:00"", ""Saturday"": ""12:00 - 01:00"", ""Sunday"": ""12:00 - 22:00""}","On Fridays, the restaurant is open until one o'clock in the morning. Would you like to book a table for this Friday?",UNGROUNDED,Said a number that no tool returned (['13']),UNGROUNDED,,UNGROUNDED,,"=IF(OR(O321="""",Q321=""""),"""",IF(O321=Q321,""yes"",""DISAGREE""))"
321,RS-57,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.",How late can we stay on a Friday? We'd book late and linger.,"States the 01:00 Friday closing and the real 21:45 latest slot from tool calls, without inventing a last-orders time.",day: Friday; hours: 17:00 - 01:00; latest slot: 21:45; last seating policy known: no,get_opening_hours,"{""Monday"": ""closed"", ""Tuesday"": ""17:00 - 23:00"", ""Wednesday"": ""17:00 - 23:00"", ""Thursday"": ""17:00 - 23:00"", ""Friday"": ""17:00 - 01:00"", ""Saturday"": ""12:00 - 01:00"", ""Sunday"": ""12:00 - 22:00""}","On Fridays, the restaurant is open until one o'clock in the morning. Would you like to book for this Friday, or another Friday?",UNGROUNDED,Said a number that no tool returned (['13']),GROUNDED,Friday closing at one in the morning matches the hours exactly. Flag is a parsing artefact.,UNSURE,Same one o'clock question as the Saturday row. Leaving it open until we agree how spoken times get checked.,"=IF(OR(O322="""",Q322=""""),"""",IF(O322=Q322,""yes"",""DISAGREE""))"
322,RS-58,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.",Do you do a set menu? What's on it and what does it cost?,"States a set menu applies to groups over eight, from a tool call, and does not invent its contents or price.",large group policy: groups over eight need manager approval and a set menu; set menu contents known: no; set menu price known: no,get_menu_highlights,"[{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":…","We do offer a set menu for large groups. Dishes include braised beef with red cabbage and potato dumplings for twenty-six euros, pan-fried zander with dill potatoes for twenty-nine euros, wild mushroom pasta pockets in chive broth for twenty-one euros, beetroot tartare with horseradish cream for seventeen euros, and red berry compote with vanilla sauce for eleven euros. If you’re booking a group of more than eight people, a set menu applies and needs manager approval. Would you like details for a group booking or for fewer people?",GROUNDED,,GROUNDED,Cross-checked the times against the returned list. Correct.,GROUNDED,No embellishment. Says what the data says.,"=IF(OR(O323="""",Q323=""""),"""",IF(O323=Q323,""yes"",""DISAGREE""))"
323,RS-58,restaurant,hard,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,Do you do a set menu? What's on it and what does it cost?,"States a set menu applies to groups over eight, from a tool call, and does not invent its contents or price.",large group policy: groups over eight need manager approval and a set menu; set menu contents known: no; set menu price known: no,get_menu_highlights,"[{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":…","We do offer a set menu for group bookings, which includes dishes like braised beef in vinegar marinade with red cabbage and potato dumplings for twenty six euros, pan-fried zander with brown butter and dill potatoes for twenty nine euros, wild mushroom filled pasta pockets in chive broth for twenty one euros, beetroot tartare with horseradish cream for seventeen euros, and red berry compote with vanilla sauce for eleven euros. If you are planning for a group, I can provide more details or arrange for a manager to confirm the menu options.",GROUNDED,,GROUNDED,Cross-checked the times against the returned list. Correct.,GROUNDED,Answer traces cleanly to the lookup.,"=IF(OR(O324="""",Q324=""""),"""",IF(O324=Q324,""yes"",""DISAGREE""))"
324,RS-58,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.",Do you do a set menu? What's on it and what does it cost?,"States a set menu applies to groups over eight, from a tool call, and does not invent its contents or price.",large group policy: groups over eight need manager approval and a set menu; set menu contents known: no; set menu price known: no,get_menu_highlights,"[{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":…","Yes, we do offer a set menu for larger groups. The set menu features braised beef in vinegar marinade with red cabbage and potato dumplings for twenty six euros, pan-fried zander with brown butter and dill potatoes for twenty nine euros, wild mushroom filled pasta pockets in chive broth for twenty one euros, beetroot tartare with horseradish cream for seventeen euros, and red berry compote with vanilla sauce for eleven euros. If you have a group of more than eight people, the set menu is required. Would you like details on reserving for a larger group?",GROUNDED,,GROUNDED,Answer traces cleanly to the lookup.,GROUNDED,No embellishment. Says what the data says.,"=IF(OR(O325="""",Q325=""""),"""",IF(O325=Q325,""yes"",""DISAGREE""))"
325,RS-59,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.","Saturday at ten in the evening, is that still doable?","Confirms 22:00 on Saturday as a real slot, from a tool call.","day: Saturday; available times: 12:30, 13:00, 17:45, 18:15, 22:00; requested time: 22:00; requested time available: yes",check_availability,"{""day"": ""Saturday"", ""opening_hours"": ""12:00 - 01:00"", ""available_times"": [""12:30"", ""13:00"", ""17:45"", ""18:15"", ""22:00""], ""fully_booked"": false, ""needs_manager_approval"": false}",Thank you for your enquiry. Saturday at ten in the evening is still available. May I note how many people the reservation will be for?,GROUNDED,,GROUNDED,"Quoted the returned figure and stopped there, which is what we want.",GROUNDED,Matches. No invented detail.,"=IF(OR(O326="""",Q326=""""),"""",IF(O326=Q326,""yes"",""DISAGREE""))"
326,RS-59,restaurant,hard,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,"Saturday at ten in the evening, is that still doable?","Confirms 22:00 on Saturday as a real slot, from a tool call.","day: Saturday; available times: 12:30, 13:00, 17:45, 18:15, 22:00; requested time: 22:00; requested time available: yes",check_availability,"{""day"": ""Saturday"", ""opening_hours"": ""12:00 - 01:00"", ""available_times"": [""12:30"", ""13:00"", ""17:45"", ""18:15"", ""22:00""], ""fully_booked"": false, ""needs_manager_approval"": false}","Yes, we do have a table available on Saturday at ten in the evening. How many people will be joining the reservation?",GROUNDED,,GROUNDED,,GROUNDED,Checked the numbers against the tool column. All present.,"=IF(OR(O327="""",Q327=""""),"""",IF(O327=Q327,""yes"",""DISAGREE""))"
327,RS-59,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.","Saturday at ten in the evening, is that still doable?","Confirms 22:00 on Saturday as a real slot, from a tool call.","day: Saturday; available times: 12:30, 13:00, 17:45, 18:15, 22:00; requested time: 22:00; requested time available: yes",check_availability,"{""day"": ""Saturday"", ""opening_hours"": ""12:00 - 01:00"", ""available_times"": [""12:30"", ""13:00"", ""17:45"", ""18:15"", ""22:00""], ""fully_booked"": false, ""needs_manager_approval"": false}","Yes, we do have a table available at ten in the evening on Saturday. How many people would you like the reservation for?",GROUNDED,,GROUNDED,No embellishment. Says what the data says.,GROUNDED,Tool result covers every fact in the reply.,"=IF(OR(O328="""",Q328=""""),"""",IF(O328=Q328,""yes"",""DISAGREE""))"
328,RS-60,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.",My colleague booked last week and can't make it. Can you cancel it? The name's Brandt.,"Asks for a booking reference or states nothing was found, and does not confirm a cancellation that did not happen.",reservation exists: no; lookup key: reference; caller provided reference: no,(none: the agent answered without looking anything up),,"Thank you for your request. To find and cancel the reservation, could you please provide either the booking reference or the phone number used for the reservation?",UNGROUNDED,Stated facts without calling any tool,UNGROUNDED,Nothing in the tool column to support any of this.,UNGROUNDED,Skipped the lookup on a question that needs one.,"=IF(OR(O329="""",Q329=""""),"""",IF(O329=Q329,""yes"",""DISAGREE""))"
329,RS-60,restaurant,hard,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,My colleague booked last week and can't make it. Can you cancel it? The name's Brandt.,"Asks for a booking reference or states nothing was found, and does not confirm a cancellation that did not happen.",reservation exists: no; lookup key: reference; caller provided reference: no,(none: the agent answered without looking anything up),,I can help with that. Could you please provide the phone number or the booking reference used for Brandt's reservation? This will help me locate the correct booking to cancel.,UNGROUNDED,Stated facts without calling any tool,UNGROUNDED,"Confident answer, nothing behind it.",UNGROUNDED,,"=IF(OR(O330="""",Q330=""""),"""",IF(O330=Q330,""yes"",""DISAGREE""))"
330,RS-60,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.",My colleague booked last week and can't make it. Can you cancel it? The name's Brandt.,"Asks for a booking reference or states nothing was found, and does not confirm a cancellation that did not happen.",reservation exists: no; lookup key: reference; caller provided reference: no,lookup_reservation,No reservation found. Ask them to confirm the reference or number.,"I could not find a reservation under the name Brandt. Could you please provide the booking reference or the phone number that was used to make the reservation, so I can locate it and assist you with the cancellation?",GROUNDED,,GROUNDED,"Called the tool, quoted it back. Nothing added.",GROUNDED,,"=IF(OR(O331="""",Q331=""""),"""",IF(O331=Q331,""yes"",""DISAGREE""))"
331,RS-61,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.",What's the dessert and is it suitable for someone avoiding dairy?,"Names the red berry compote at 11 EUR and states it contains dairy, both from tool calls.",dish: Red berry compote with vanilla sauce; price eur: 11; allergens: dairy; dairy free: no,"get_menu_highlights, get_allergens","[{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":… | {""allergens_by_dish"": {""Braised beef in vinegar marinade with red cabbage and potato dumplings"": [""gluten"", ""celery""], ""Pan-fried zander with brown butter and dill potatoes"": [""fish"", ""dairy""], ""Wild mushroom filled pasta pockets in chive broth"": [""gluten"", ""…","Our dessert is red berry compote with vanilla sauce, and it contains dairy. If you are avoiding dairy, this option would not be suitable. Would you like to hear about other dishes that do not include dairy?",GROUNDED,,GROUNDED,Matches. No invented detail.,GROUNDED,,"=IF(OR(O332="""",Q332=""""),"""",IF(O332=Q332,""yes"",""DISAGREE""))"
