row,id,domain,difficulty,condition,condition_means,question_asked,correct_answer_should_be,facts_in_our_data,tools_the_agent_called,what_those_tools_returned,what_the_agent_said,auto_verdict,auto_reason,H1_verdict,H1_note,H2_verdict,H2_note,reviewers_agree
239,RS-20,restaurant,medium,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,"Is the wild mushroom dish suitable for someone with an egg allergy, and what does it cost?",States the filled pasta pockets contains egg (unsafe for an egg allergy) and costs 21 EUR.,"dish: Wild mushroom filled pasta pockets in chive broth; allergens: gluten, egg, celery; price eur: 21; safe for egg allergy: no","get_menu_highlights, get_allergens","[{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":… | {""allergens_by_dish"": {""Braised beef in vinegar marinade with red cabbage and potato dumplings"": [""gluten"", ""celery""], ""Pan-fried zander with brown butter and dill potatoes"": [""fish"", ""dairy""], ""Wild mushroom filled pasta pockets in chive broth"": [""gluten"", ""…","The wild mushroom filled pasta pockets in chive broth contains egg, so it would not be suitable for someone with an egg allergy. The price for this dish is twenty-one euros. Would you like to hear about other options suitable for your needs?",GROUNDED,,GROUNDED,,GROUNDED,Dish and price match the menu.,"=IF(OR(O240="""",Q240=""""),"""",IF(O240=Q240,""yes"",""DISAGREE""))"
240,RS-20,restaurant,medium,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.","Is the wild mushroom dish suitable for someone with an egg allergy, and what does it cost?",States the filled pasta pockets contains egg (unsafe for an egg allergy) and costs 21 EUR.,"dish: Wild mushroom filled pasta pockets in chive broth; allergens: gluten, egg, celery; price eur: 21; safe for egg allergy: no","get_menu_highlights, get_allergens","[{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":… | {""allergens_by_dish"": {""Braised beef in vinegar marinade with red cabbage and potato dumplings"": [""gluten"", ""celery""], ""Pan-fried zander with brown butter and dill potatoes"": [""fish"", ""dairy""], ""Wild mushroom filled pasta pockets in chive broth"": [""gluten"", ""…",The wild mushroom filled pasta pockets in chive broth contain egg and are not suitable for someone with an egg allergy. The price for this dish is twenty-one euros. Would you like information on another dish that is suitable for egg allergies?,GROUNDED,,GROUNDED,Menu items as returned.,GROUNDED,Prices correct.,"=IF(OR(O241="""",Q241=""""),"""",IF(O241=Q241,""yes"",""DISAGREE""))"
241,RS-21,restaurant,medium,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.",What red wine do you have and does it contain any animal products?,"Names the Riesling (8 EUR, fined with egg white, not vegan) — note Pinot Noir is the red and is vegan; must not conflate the two or miss the egg-white fining note.",riesling vegan: no; riesling note: fined with egg white; spatburgunder vegan: yes,get_drinks,"[{""drink"": ""Freshly pressed orange juice"", ""price_eur"": 6, ""vegan"": true}, {""drink"": ""Apple spritzer"", ""price_eur"": 4, ""vegan"": true}, {""drink"": ""Berlin pilsner, half litre"", ""price_eur"": 5, ""vegan"": true}, {""drink"": ""Riesling, Mosel valley, glass"", ""price_eu…","We serve a Pinot Noir by the glass for nine euros, and it is fully vegan with no animal products used. Would you like more details or to hear about other wines?",GROUNDED,,GROUNDED,Price right.,GROUNDED,,"=IF(OR(O242="""",Q242=""""),"""",IF(O242=Q242,""yes"",""DISAGREE""))"
242,RS-21,restaurant,medium,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,What red wine do you have and does it contain any animal products?,"Names the Riesling (8 EUR, fined with egg white, not vegan) — note Pinot Noir is the red and is vegan; must not conflate the two or miss the egg-white fining note.",riesling vegan: no; riesling note: fined with egg white; spatburgunder vegan: yes,get_drinks,"[{""drink"": ""Freshly pressed orange juice"", ""price_eur"": 6, ""vegan"": true}, {""drink"": ""Apple spritzer"", ""price_eur"": 4, ""vegan"": true}, {""drink"": ""Berlin pilsner, half litre"", ""price_eur"": 5, ""vegan"": true}, {""drink"": ""Riesling, Mosel valley, glass"", ""price_eu…","We offer Pinot Noir by the glass at nine euros, and it is vegan with no animal products used. Would you like details on other beverages as well?",GROUNDED,,GROUNDED,Drink price matches.,GROUNDED,,"=IF(OR(O243="""",Q243=""""),"""",IF(O243=Q243,""yes"",""DISAGREE""))"
243,RS-21,restaurant,medium,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.",What red wine do you have and does it contain any animal products?,"Names the Riesling (8 EUR, fined with egg white, not vegan) — note Pinot Noir is the red and is vegan; must not conflate the two or miss the egg-white fining note.",riesling vegan: no; riesling note: fined with egg white; spatburgunder vegan: yes,get_drinks,"[{""drink"": ""Freshly pressed orange juice"", ""price_eur"": 6, ""vegan"": true}, {""drink"": ""Apple spritzer"", ""price_eur"": 4, ""vegan"": true}, {""drink"": ""Berlin pilsner, half litre"", ""price_eur"": 5, ""vegan"": true}, {""drink"": ""Riesling, Mosel valley, glass"", ""price_eu…","We offer Pinot Noir by the glass for nine euros, and it does not contain any animal products. Would you like me to tell you more about our drinks, or shall we continue with your booking?",GROUNDED,,GROUNDED,,GROUNDED,Drink price matches.,"=IF(OR(O244="""",Q244=""""),"""",IF(O244=Q244,""yes"",""DISAGREE""))"
244,RS-22,restaurant,medium,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.","How many people can we bring before we need approval, and what happens if we go over?","States 8 is the max without approval, and groups over 8 need manager approval plus a set menu.",max without approval: 8; large group policy: groups over eight need manager approval and a set menu,get_practical_info,"{""nearest_transport"": ""Oranienburger Strasse city rail station, about three minutes on foot"", ""parking"": ""no private car park; paid street parking after eight in the evening"", ""wheelchair_access"": ""step-free entrance, accessible toilet on the ground floor"", ""…","Groups over eight people need manager approval and a set menu. If your group is larger than eight, I will take your details and have the manager confirm your booking. Would you like to book for a large group, or is your party eight or fewer?",GROUNDED,,GROUNDED,,GROUNDED,,"=IF(OR(O245="""",Q245=""""),"""",IF(O245=Q245,""yes"",""DISAGREE""))"
245,RS-22,restaurant,medium,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,"How many people can we bring before we need approval, and what happens if we go over?","States 8 is the max without approval, and groups over 8 need manager approval plus a set menu.",max without approval: 8; large group policy: groups over eight need manager approval and a set menu,get_practical_info,"{""nearest_transport"": ""Oranienburger Strasse city rail station, about three minutes on foot"", ""parking"": ""no private car park; paid street parking after eight in the evening"", ""wheelchair_access"": ""step-free entrance, accessible toilet on the ground floor"", ""…","Groups over eight people need manager approval and a set menu. If your group is larger than eight, I would collect your details and have our manager confirm the booking with you.",GROUNDED,,GROUNDED,Parking/access info correct.,GROUNDED,Correct.,"=IF(OR(O246="""",Q246=""""),"""",IF(O246=Q246,""yes"",""DISAGREE""))"
246,RS-22,restaurant,medium,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.","How many people can we bring before we need approval, and what happens if we go over?","States 8 is the max without approval, and groups over 8 need manager approval plus a set menu.",max without approval: 8; large group policy: groups over eight need manager approval and a set menu,get_practical_info,"{""nearest_transport"": ""Oranienburger Strasse city rail station, about three minutes on foot"", ""parking"": ""no private car park; paid street parking after eight in the evening"", ""wheelchair_access"": ""step-free entrance, accessible toilet on the ground floor"", ""…","Groups of more than eight people require manager approval and a set menu. If you go over eight guests, the reservation request is reviewed by our manager before it can be confirmed.",GROUNDED,,GROUNDED,Practical details match.,GROUNDED,,"=IF(OR(O247="""",Q247=""""),"""",IF(O247=Q247,""yes"",""DISAGREE""))"
247,RS-23,restaurant,medium,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.","Can we sit by the window, and is that guaranteed?","States there are six window tables, requestable but not guaranteed.",window tables: six tables by the front windows; requestable but not guaranteed,get_seating_options,"{""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":…","We do have six tables by the front windows. I can note your preference for a window table, and we do our best to honour requests, but I cannot guarantee it in advance. May I ask which day you would like to book for?",GROUNDED,,GROUNDED,"Six window tables, matches. 'Do our best' is close enough to 'requestable but not guaranteed'.",UNSURE,Count is right. 'We do our best to honour' sounds warmer than not guaranteed though. Borderline.,"=IF(OR(O248="""",Q248=""""),"""",IF(O248=Q248,""yes"",""DISAGREE""))"
248,RS-23,restaurant,medium,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,"Can we sit by the window, and is that guaranteed?","States there are six window tables, requestable but not guaranteed.",window tables: six tables by the front windows; requestable but not guaranteed,get_seating_options,"{""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":…","We can note your preference for a window table, but it cannot be guaranteed. Preferences are honoured where possible. May I ask which day you would like to book?",GROUNDED,,GROUNDED,Counts are right.,GROUNDED,,"=IF(OR(O249="""",Q249=""""),"""",IF(O249=Q249,""yes"",""DISAGREE""))"
249,RS-23,restaurant,medium,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.","Can we sit by the window, and is that guaranteed?","States there are six window tables, requestable but not guaranteed.",window tables: six tables by the front windows; requestable but not guaranteed,"get_seating_options, note_special_request","{""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":… | {""noted"": true, ""tell_caller"": ""noted on the booking, honoured where possible""}","Thank you for your request. We have six tables by the front windows, and I can note your preference for a window table on your booking. We do our best, but unfortunately, this cannot be guaranteed in advance. Which day would you like to book for?",GROUNDED,,GROUNDED,Seating description matches.,GROUNDED,,"=IF(OR(O250="""",Q250=""""),"""",IF(O250=Q250,""yes"",""DISAGREE""))"
250,RS-24,restaurant,medium,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.",What's the cheapest non-alcoholic drink and how much is it?,"States Filter coffee at 3.5 EUR is the cheapest non-alcoholic option (cheaper than Apple spritzer at 4 EUR, orange juice at 6 EUR, Weissbier at 5 EUR).",cheapest nonalcoholic: Filter coffee; price eur: 3.5,get_drinks,"[{""drink"": ""Freshly pressed orange juice"", ""price_eur"": 6, ""vegan"": true}, {""drink"": ""Apple spritzer"", ""price_eur"": 4, ""vegan"": true}, {""drink"": ""Berlin pilsner, half litre"", ""price_eur"": 5, ""vegan"": true}, {""drink"": ""Riesling, Mosel valley, glass"", ""price_eu…","The cheapest non-alcoholic drink is a filter coffee, and it is three euros fifty. Would you like more details about our drinks menu?",GROUNDED,,GROUNDED,Price right.,GROUNDED,,"=IF(OR(O251="""",Q251=""""),"""",IF(O251=Q251,""yes"",""DISAGREE""))"
251,RS-24,restaurant,medium,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,What's the cheapest non-alcoholic drink and how much is it?,"States Filter coffee at 3.5 EUR is the cheapest non-alcoholic option (cheaper than Apple spritzer at 4 EUR, orange juice at 6 EUR, Weissbier at 5 EUR).",cheapest nonalcoholic: Filter coffee; price eur: 3.5,get_drinks,"[{""drink"": ""Freshly pressed orange juice"", ""price_eur"": 6, ""vegan"": true}, {""drink"": ""Apple spritzer"", ""price_eur"": 4, ""vegan"": true}, {""drink"": ""Berlin pilsner, half litre"", ""price_eur"": 5, ""vegan"": true}, {""drink"": ""Riesling, Mosel valley, glass"", ""price_eu…",The cheapest non-alcoholic drink is filter coffee. It costs three euros fifty.,GROUNDED,,GROUNDED,,GROUNDED,Price right.,"=IF(OR(O252="""",Q252=""""),"""",IF(O252=Q252,""yes"",""DISAGREE""))"
252,RS-24,restaurant,medium,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.",What's the cheapest non-alcoholic drink and how much is it?,"States Filter coffee at 3.5 EUR is the cheapest non-alcoholic option (cheaper than Apple spritzer at 4 EUR, orange juice at 6 EUR, Weissbier at 5 EUR).",cheapest nonalcoholic: Filter coffee; price eur: 3.5,get_drinks,"[{""drink"": ""Freshly pressed orange juice"", ""price_eur"": 6, ""vegan"": true}, {""drink"": ""Apple spritzer"", ""price_eur"": 4, ""vegan"": true}, {""drink"": ""Berlin pilsner, half litre"", ""price_eur"": 5, ""vegan"": true}, {""drink"": ""Riesling, Mosel valley, glass"", ""price_eu…","The cheapest non-alcoholic drink we serve is filter coffee, priced at three euros fifty.",GROUNDED,,GROUNDED,Drink price matches.,GROUNDED,,"=IF(OR(O253="""",Q253=""""),"""",IF(O253=Q253,""yes"",""DISAGREE""))"
